"","id","created_at","updated_at","active","bats","birth_date","captain","city","country","draft_overall_pick","draft_round","draft_season","draft_team_name","first_name","handedness","height","high_school","humanized_salary","last_name","mlbam_id","name","nickname","position_abbreviation","position_name","pro_debut","salary","salary_currency","school","slug","sport","state","uniform_number","unit_of_height","unit_of_weight","weight","years_of_experience","league_id","playing_position_id","team_id"
"529","293f5cbc-34cd-4993-b82a-feac663faba3","2016-01-06T01:33:47-05:00","2017-03-07T12:17:15-05:00",TRUE,"bats_unknown","1984-03-31","N","Toronto","CAN",NA,NA,NA,NA,"David","unknown",72,NA,"5,500,000","Clarkson",NA,"David Clarkson","David","RW","Right Wing",NA,5500000,"USD",NA,"nhl-david-clarkson","hockey","ON","23","inches","pounds",207,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"530","48b13fb2-ba92-4402-9e2d-58a5a470cd87","2016-01-06T01:55:14-05:00","2016-10-12T19:30:45-04:00",FALSE,"bats_unknown","1978-12-18","A","Carbonear","",13,1,"1997",NA,"Daniel","unknown",73,NA,"950,000","Cleary",NA,"Daniel Cleary",NA,"RW","Right Wing",NA,950000,"USD",NA,"nhl-daniel-cleary","hockey","","11","inches","pounds",205,18,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","c2a7d98a-fa2c-446e-9682-a8949854023e"
"531","5411d7e8-503f-4097-b360-cc2968541104","2016-04-06T11:09:54-04:00","2017-03-07T09:41:39-05:00",TRUE,"bats_unknown","1977-07-23",NA,"Des Moines","",215,8,"1997","New Jersey","Scott","unknown",74,NA,"600,000","Clemmensen",NA,"Scott Clemmensen","Scott","G","Goaltender",NA,600000,"USD",NA,"nhl-scott-clemmensen","hockey","","40","inches","pounds",201,9,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"532","5bb2c9e9-4ed7-4031-905c-2af1379c1b64","2016-01-06T01:33:32-05:00","2017-05-08T13:17:33-04:00",TRUE,"bats_unknown","1992-10-26","N","Niagara Falls","USA",36,2,"2011","Chicago","Adam","unknown",72,NA,"760,000","Clendening",NA,"Adam Clendening","Adam","D","Defense",NA,760000,"USD","Boston","nhl-adam-clendening","hockey","NY","4","inches","pounds",187,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","d32b9696-2d78-40a0-bf6d-3cd16dc48c96"
"533","d664ccd8-a520-4a1e-9c51-edaa254a5fad","2017-03-07T09:41:45-05:00","2017-03-07T09:41:45-05:00",FALSE,"bats_unknown",NA,NA,NA,"",NA,NA,NA,NA,"Maxime","unknown",NA,NA,"0","Clermont",NA,"Maxime Clermont","Maxime","G","G",NA,NA,"USD",NA,"nhl-maxime-clermont","hockey","","55","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"534","b16f9a17-68a7-40c7-8659-558240ce47ac","2016-01-06T01:54:47-05:00","2016-10-19T12:46:28-04:00",TRUE,"bats_unknown","1987-03-23","N","Rouyn-Noranda","",56,2,"2005",NA,"Marc-Andre","unknown",72,NA,"750,000","Cliche",NA,"Marc-Andre Cliche",NA,"C","Center",NA,750000,"USD",NA,"nhl-marc-andre-cliche","hockey","","45","inches","pounds",202,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","2d8d4fda-a9b9-4978-abcc-31b9dfb47175"
"535","242c9316-dfef-405a-8d1a-fed7d187d575","2016-01-06T01:31:48-05:00","2017-05-08T13:17:04-04:00",TRUE,"bats_unknown","1991-01-13","N","Ayr","CAN",35,2,"2009","Los Angeles","Kyle","unknown",74,NA,"1,350,000","Clifford",NA,"Kyle Clifford","Kyle","LW","Left Wing",NA,1350000,"USD",NA,"nhl-kyle-clifford","hockey","ON","13","inches","pounds",206,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"536","d894fc63-e570-4c35-a399-9b758d6d1e87","2016-04-06T11:11:43-04:00","2016-04-06T11:11:43-04:00",FALSE,"bats_unknown","1983-02-11",NA,"Leduc","CAN",NA,NA,NA,NA,"Matt","left",75,NA,"0","Climie",NA,"Matt Climie",NA,"G","Goaltender",NA,NA,"USD",NA,"nhl-matt-climie","hockey","Alberta",NA,"inches","pounds",194,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"537","b31cf4bc-8fff-465b-be91-93ee3c5f7500","2016-01-06T03:20:33-05:00","2017-03-07T09:42:50-05:00",TRUE,"bats_unknown","1985-04-14",NA,"Gloucester","",271,9,"2004","Columbus","Grant","unknown",71,NA,"2,300,000","Clitsome",NA,"Grant Clitsome","Grant","D","Defense",NA,2300000,"USD",NA,"nhl-grant-clitsome","hockey","","24","inches","pounds",211,7,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","157c2242-afa5-499d-906d-6a992927e58d"
"538","f2261a99-024a-49c5-9e86-5f972ed872cc","2016-04-06T11:06:33-04:00","2016-04-06T11:06:33-04:00",TRUE,"bats_unknown","1976-04-22",NA,"Mont-Laurier","CAN",26,1,"1994","New York Rangers","Dan","left",73,NA,"0","Cloutier",NA,"Dan Cloutier",NA,"G","Goaltender",NA,NA,"USD",NA,"nhl-dan-cloutier","hockey","Quebec","39","inches","pounds",195,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"539","30939542-fa18-4265-89dd-43dbd4d8132a","2016-01-06T03:17:14-05:00","2016-10-12T19:29:31-04:00",TRUE,"bats_unknown","1982-09-30","N","St. John's","",175,6,"2001",NA,"Ryane","unknown",75,NA,"4,850,000","Clowe",NA,"Ryane Clowe",NA,"LW","Left Wing",NA,4850000,"USD",NA,"nhl-ryane-clowe","hockey","","29","inches","pounds",225,11,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"540","a1218067-3eae-4522-9453-81017b165d56","2016-01-06T01:37:10-05:00","2016-10-12T19:30:00-04:00",FALSE,"bats_unknown","1987-04-25","N","Toronto","",71,3,"2005",NA,"Richard","unknown",70,NA,"575,000","Clune",NA,"Richard Clune",NA,"LW","Left Wing",NA,575000,"USD",NA,"nhl-richard-clune","hockey","","49","inches","pounds",207,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","2d8d4fda-a9b9-4978-abcc-31b9dfb47175"
"541","c28c36a5-276e-40e7-b9c8-2473c6d044fa","2016-01-06T01:32:13-05:00","2017-05-08T13:17:31-04:00",TRUE,"bats_unknown","1987-11-18","A","Welland","CAN",72,3,"2006","Minnesota","Cal","unknown",71,NA,"3,000,000","Clutterbuck",NA,"Cal Clutterbuck","Cal","RW","Right Wing",NA,3000000,"USD",NA,"nhl-cal-clutterbuck","hockey","ON","15","inches","pounds",218,8,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","1f2dbc61-cced-4d84-9ee9-81bae4c9c70f"
"542","4fcb60b8-788a-49eb-b1e0-6dfa92a45f85","2016-01-06T01:31:57-05:00","2017-05-08T13:17:36-04:00",TRUE,"bats_unknown","1985-02-27","A","Shaunavon","CAN",8,1,"2003","Winnipeg","Braydon","unknown",77,NA,"4,000,000","Coburn",NA,"Braydon Coburn","Braydon","D","Defense",NA,4000000,"USD",NA,"nhl-braydon-coburn","hockey","SK","55","inches","pounds",220,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"543","a172ae00-ee10-44b1-9bdf-256dbb07c22c","2016-01-06T01:32:53-05:00","2017-05-08T13:17:43-04:00",TRUE,"bats_unknown","1987-06-14","N","Toronto","CAN",25,1,"2005","Edmonton","Andrew","unknown",70,NA,"3,100,000","Cogliano",NA,"Andrew Cogliano","Andrew","LW","Left Wing",NA,3100000,"USD","Michigan","nhl-andrew-cogliano","hockey","ON","7","inches","pounds",184,8,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","0e39b5fe-bbac-4488-8a4c-6556fa1fff88"
"544","947b7d4e-210f-44f7-8e25-751870b8ca04","2016-04-06T11:09:35-04:00","2016-04-06T11:09:35-04:00",FALSE,"bats_unknown","1989-04-25",NA,"Villanova","USA",45,2,"2007","Colorado","Colby","right",74,NA,"0","Cohen",NA,"Colby Cohen",NA,"D","Defense",NA,NA,"USD",NA,"nhl-colby-cohen","hockey","Pennsylvania","36","inches","pounds",200,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"545","b173470b-1927-45dc-be8b-80ac8b7c78b6","2016-01-06T01:31:54-05:00","2017-03-07T09:38:19-05:00",TRUE,"bats_unknown","1983-01-27",NA,"Toronto","",17,1,"2001","Toronto","Carlo","unknown",73,NA,"900,000","Colaiacovo",NA,"Carlo Colaiacovo","Carlo","D","Defense",NA,900000,"USD",NA,"nhl-carlo-colaiacovo","hockey","","13","inches","pounds",202,13,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","4ca89483-65ae-484d-bda9-eacba9ff4915"
"546","218bce0f-54f9-417c-8634-22b15b231486","2016-01-06T01:34:48-05:00","2017-05-08T13:17:14-04:00",TRUE,"bats_unknown","1990-01-30","N","Calgary","CAN",16,1,"2008","Boston","Joe","unknown",77,NA,"1,275,000","Colborne",NA,"Joe Colborne","Joe","C","Center",NA,1275000,"USD","Denver","nhl-joe-colborne","hockey","AB","8","inches","pounds",221,6,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4cab4924-a7f5-43c5-8c16-73276fe5b485"
"547","9ee6c400-8b47-4f00-b74a-f9ee995067fa","2016-04-06T11:05:28-04:00","2016-04-06T11:05:28-04:00",FALSE,"bats_unknown","1986-10-21",NA,"Brandon","CAN",NA,NA,NA,NA,"Brad","left",76,NA,"0","Cole",NA,"Brad Cole",NA,"D","Defense",NA,NA,"USD",NA,"nhl-brad-cole","hockey","Manitoba",NA,"inches","pounds",200,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"548","ca8f5840-7cba-41e7-bddb-a60ce1b8ccce","2016-04-06T11:05:30-04:00","2017-03-07T09:37:47-05:00",TRUE,"bats_unknown","1978-11-06",NA,"Oswego","",71,3,"1998","Carolina","Erik","unknown",74,NA,"4,000,000","Cole",NA,"Erik Cole","Erik","LW","Left Wing",NA,4000000,"USD",NA,"nhl-erik-cole","hockey","","72","inches","pounds",210,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","5786217b-24e4-4827-8fb9-b4bcd388b869"
"549","e1983676-8253-4ecc-98a9-22089b98ff5a","2016-01-06T01:32:09-05:00","2017-05-08T13:17:34-04:00",TRUE,"bats_unknown","1989-02-21","N","Ann Arbor","USA",18,1,"2007","St. Louis","Ian","unknown",73,NA,"1,500,000","Cole",NA,"Ian Cole","Ian","D","Defense",NA,1500000,"USD","Notre Dame","nhl-ian-cole","hockey","MI","28","inches","pounds",219,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","26390f10-d08d-4a78-acf6-ac0a5d31a78c"
"550","9dbd5731-9619-426f-aae2-6fe00b2ac37d","2016-01-06T01:53:42-05:00","2017-04-10T13:17:34-04:00",TRUE,"bats_unknown","1991-11-28","N","Plano","USA",75,3,"2011","New Jersey","Blake","unknown",71,NA,"667,500","Coleman",NA,"Blake Coleman","Blake","C","Center",NA,667500,"USD","Miami (OH)","nhl-blake-coleman","hockey","TX","40","inches","pounds",200,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"551","6bdb97d6-8015-4380-903c-0d74638fd450","2016-01-06T01:54:52-05:00","2016-04-06T15:01:34-04:00",FALSE,"bats_unknown","1994-02-23",NA,"Mariestad","SWE",33,2,"2012","Montreal","Sebastian","right",71,NA,"925,000","Collberg",NA,"Sebastian Collberg",NA,"RW","Right Wing",NA,925000,"USD",NA,"nhl-sebastian-collberg","hockey",NA,"49","inches","pounds",185,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","1f2dbc61-cced-4d84-9ee9-81bae4c9c70f"
"552","a250be36-a327-4cee-8f29-41b34422ecb3","2016-04-06T11:19:10-04:00","2016-04-06T11:19:10-04:00",FALSE,"bats_unknown","1996-05-06",NA,"Minneapolis","USA",17,2,"2014","Columbus","Ryan","right",77,NA,"0","Collins",NA,"Ryan Collins",NA,"D","Defense",NA,NA,"USD",NA,"nhl-ryan-collins","hockey","Minnesota","37","inches","pounds",202,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"553","20b32912-c1d5-4003-89a8-1f6a0ff8c98c","2016-01-06T01:32:28-05:00","2017-03-07T09:40:35-05:00",FALSE,"bats_unknown","1988-12-29",NA,"Saskatoon","",NA,NA,NA,NA,"Sean","unknown",75,NA,"575,000","Collins",NA,"Sean Collins","Sean","C","Center",NA,575000,"USD",NA,"nhl-sean-collins","hockey","","53","inches","pounds",184,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"554","4698111c-f2f4-4131-947b-9d1f79f16089","2016-04-06T11:07:05-04:00","2016-04-06T11:07:05-04:00",TRUE,"bats_unknown","1985-01-13",NA,"Blackie","CAN",58,2,"2003","New York Islanders","Jeremy","right",74,NA,"0","Colliton",NA,"Jeremy Colliton",NA,"C","Center",NA,NA,"USD",NA,"nhl-jeremy-colliton","hockey","Alberta","72","inches","pounds",209,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","1f2dbc61-cced-4d84-9ee9-81bae4c9c70f"
"555","003f15e0-62d5-4463-a6ce-40cf650b2e09","2016-01-06T01:32:09-05:00","2017-05-08T13:17:14-04:00",TRUE,"bats_unknown","1986-02-18","N","Meadow Lake","SAN",47,2,"2004","NY Islanders","Blake","unknown",73,NA,"2,400,000","Comeau",NA,"Blake Comeau","Blake","LW","Left Wing",NA,2400000,"USD",NA,"nhl-blake-comeau","hockey","SK","14","inches","pounds",202,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4cab4924-a7f5-43c5-8c16-73276fe5b485"
"556","ccd20b28-6890-4fcc-a365-5bccaf7ff0e7","2016-04-06T11:05:30-04:00","2016-04-06T11:09:19-04:00",FALSE,"bats_unknown","1979-11-07",NA,"Fort Saskatchewan","CAN",42,2,"1999","New Jersey","Mike","right",76,NA,"0","Commodore",NA,"Mike Commodore",NA,"D","Defense",NA,NA,"USD",NA,"nhl-mike-commodore","hockey","Alberta","22","inches","pounds",233,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","c2a7d98a-fa2c-446e-9682-a8949854023e"
"557","8d9adba5-5ad3-45d0-b88e-7bccf6335fb9","2016-04-26T05:16:07-04:00","2017-05-08T13:17:14-04:00",TRUE,"bats_unknown","1995-04-08","N","Northbrook","USA",35,2,"2013","Buffalo","J.T.","unknown",71,NA,"0","Compher",NA,"J.T. Compher","J.T.","LW","Left Wing",NA,NA,"USD","Michigan","nhl-jt-compher","hockey","IL","37","inches","pounds",193,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4cab4924-a7f5-43c5-8c16-73276fe5b485"
"558","ab220cb4-7cf1-43ca-9c5a-135df76155a3","2016-01-06T01:54:39-05:00","2017-04-07T13:18:08-04:00",TRUE,"bats_unknown","1995-07-06","N","Edmonton","CAN",59,2,"2013",NA,"Eric","unknown",73,NA,"667,500","Comrie",NA,"Eric Comrie","Eric","G","Goaltender",NA,667500,"USD",NA,"nhl-eric-comrie","hockey","AB","1","inches","pounds",175,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","157c2242-afa5-499d-906d-6a992927e58d"
"559","2e9f3fb5-6d94-40d9-a8a1-5e1cf1ffd036","2016-04-06T11:07:05-04:00","2016-04-06T11:07:05-04:00",TRUE,"bats_unknown","1980-09-11",NA,"Edmonton","CAN",91,3,"1999","Edmonton","Mike","left",70,NA,"0","Comrie",NA,"Mike Comrie",NA,"C","Center",NA,NA,"USD",NA,"nhl-mike-comrie","hockey","Alberta","89","inches","pounds",185,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","1f2dbc61-cced-4d84-9ee9-81bae4c9c70f"
"560","e1c991c5-0e06-4303-bfbd-552039673940","2016-04-06T11:16:31-04:00","2017-04-10T13:17:39-04:00",TRUE,"bats_unknown","1989-12-14","N","Burlington","CAN",NA,NA,NA,NA,"Cory","unknown",68,NA,"600,000","Conacher",NA,"Cory Conacher","Cory","C","Center",NA,600000,"USD",NA,"nhl-cory-conacher","hockey","ON","19","inches","pounds",180,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"561","616d1086-5ef6-4990-b879-5fabb8fac3e9","2017-03-07T09:39:31-05:00","2017-03-07T09:39:31-05:00",FALSE,"bats_unknown",NA,NA,NA,"",NA,NA,NA,NA,"Pat","unknown",NA,NA,"0","Conacher",NA,"Pat Conacher","Pat","G","G",NA,NA,"USD",NA,"nhl-pat-conacher","hockey","","29","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"562","959cbedc-dd36-4c3b-aae4-b333943bfced","2016-04-06T11:05:30-04:00","2016-04-06T11:05:30-04:00",TRUE,"bats_unknown","1982-03-22",NA,"Farmington","USA",217,7,"2002","San Jose","Tim","right",74,NA,"0","Conboy",NA,"Tim Conboy",NA,"D","Defense",NA,NA,"USD",NA,"nhl-tim-conboy","hockey","Minnesota","38","inches","pounds",210,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","b0c4bd8e-fba7-4374-87d2-68bd4ab20875"
"563","e713ab1b-23ea-43e7-a4c5-43a9198d2a42","2016-10-12T19:07:09-04:00","2017-05-08T13:17:27-04:00",TRUE,"bats_unknown","1990-04-27","N","Holliston","USA",NA,NA,NA,NA,"Mike","unknown",74,NA,"0","Condon",NA,"Mike Condon","Mike","G","G",NA,NA,"USD",NA,"nhl-mike-condon","hockey","MA","1","inches","pounds",197,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"42add1c3-7eed-4356-bd0b-cc3aa88693e8"
"564","5bccf038-d4ad-408d-9d79-4b9614510a6d","2016-01-06T01:31:30-05:00","2016-07-03T08:31:27-04:00",TRUE,"bats_unknown","1990-04-27",NA,"Holliston","USA",NA,NA,NA,NA,"Mike","left",74,NA,"575,000","Condon",NA,"Mike Condon",NA,"G","Goaltender",NA,575000,"USD",NA,"nhl-michael-condon","hockey","Massachusetts","39","inches","pounds",197,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","80d99c5a-882e-4296-ae9d-048d2830b154"
"565","3e7058fa-9006-4dd0-8933-c083ac862967","2016-01-06T01:31:56-05:00","2017-02-12T12:17:24-05:00",TRUE,"bats_unknown","1986-08-06","N","Trenton","USA",211,7,"2006","Ottawa","Erik","unknown",72,NA,"1,000,000","Condra",NA,"Erik Condra",NA,"RW","Right Wing",NA,1000000,"USD","Notre Dame","nhl-erik-condra","hockey","MI","22","inches","pounds",190,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"566","7e5b671b-26ac-456a-8e56-628e3ec0134b","2016-04-06T11:09:19-04:00","2016-04-06T11:09:19-04:00",TRUE,"bats_unknown","1976-03-30",NA,"Anchorage","USA",NA,NA,NA,NA,"Ty","left",73,NA,"750,000","Conklin",NA,"Ty Conklin",NA,"G","Goaltender",NA,750000,"USD",NA,"nhl-ty-conklin","hockey","Alaska","29","inches","pounds",192,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","c2a7d98a-fa2c-446e-9682-a8949854023e"
"567","6bfc23a4-1bb1-4f6c-956c-448a2ee615c9","2016-01-06T01:32:11-05:00","2017-05-08T13:17:07-04:00",TRUE,"bats_unknown","1990-02-23","N","Edmonton","CAN",83,3,"2009","Vancouver","Kevin","unknown",74,NA,"800,000","Connauton",NA,"Kevin Connauton","Kevin","D","Defense",NA,800000,"USD","Western Michigan","nhl-kevin-connauton","hockey","AB","44","inches","pounds",205,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","06bab022-21a6-4999-b7a1-fe569971c68a"
"568","b79b3de1-ad12-4fd1-b2eb-cdac4e579bad","2016-04-06T11:20:18-04:00","2016-04-06T11:20:18-04:00",FALSE,"bats_unknown","1986-06-10",NA,"Bloomington","USA",NA,NA,NA,NA,"Brian","left",70,NA,"0","Connelly",NA,"Brian Connelly",NA,"D","Defense",NA,NA,"USD",NA,"nhl-brian-connelly","hockey","Minnesota","56","inches","pounds",167,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","a345b10e-87b5-4635-bf24-fd6be058346f"
"569","64da66ed-0a34-46c9-a722-6f20b533725e","2016-01-06T01:57:11-05:00","2016-10-19T13:03:12-04:00",TRUE,"bats_unknown","1983-12-23","N","Westland","",NA,NA,NA,NA,"Chris","unknown",68,NA,"575,000","Conner",NA,"Chris Conner",NA,"RW","Right Wing",NA,575000,"USD",NA,"nhl-chris-conner","hockey","","34","inches","pounds",190,10,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","c94be617-bf0c-4516-82b8-782d7aa783ae"
"570","323e744d-df43-4d2f-9e60-e1413085ec35","2016-01-06T01:31:55-05:00","2017-05-08T13:17:38-04:00",TRUE,"bats_unknown","1992-05-02","N","Campbell River","CAN",6,1,"2010","Tampa Bay","Brett","unknown",74,NA,"1,025,000","Connolly",NA,"Brett Connolly","Brett","RW","Right Wing",NA,1025000,"USD",NA,"nhl-brett-connolly","hockey","BC","10","inches","pounds",181,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","54276c06-42a0-4649-838c-a462451d54c8"
"571","638288bb-2245-4c48-972c-5a48c9f16dcd","2016-04-06T11:09:05-04:00","2016-04-06T11:12:01-04:00",FALSE,"bats_unknown","1989-07-03",NA,"Calgary","CAN",NA,NA,NA,NA,"Mike","left",69,NA,"0","Connolly",NA,"Mike Connolly",NA,"LW","Left Wing",NA,NA,"USD",NA,"nhl-mike-connolly","hockey","Alberta","48","inches","pounds",180,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4a2527de-0e8b-49cb-9d36-8101ccac5265"
"572","708eda26-bdca-42af-9bf1-50c5e1c3e611","2016-04-06T11:04:52-04:00","2016-04-06T11:12:24-04:00",TRUE,"bats_unknown","1981-05-07",NA,"Syracuse","USA",5,1,"1999","New York Islanders","Tim","right",73,NA,"5,500,000","Connolly",NA,"Tim Connolly",NA,"C","Center",NA,5500000,"USD",NA,"nhl-tim-connolly","hockey","New York","12","inches","pounds",190,11,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","2d8d4fda-a9b9-4978-abcc-31b9dfb47175"
"573","b92537e3-e296-4dfd-a01f-f6224b56b5fb","2016-04-12T06:16:46-04:00","2017-04-09T13:17:17-04:00",TRUE,"bats_unknown","1996-12-09","N","Clinton Township","USA",17,1,"2015","Winnipeg","Kyle","unknown",73,NA,"0","Connor",NA,"Kyle Connor","Kyle","LW","Left Wing",NA,NA,"USD","Michigan","nhl-kyle-connor","hockey","MI","81","inches","pounds",177,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","157c2242-afa5-499d-906d-6a992927e58d"
"574","b824d27b-1f2a-45c8-a29b-68d34d9b304f","2016-04-06T11:05:28-04:00","2016-04-06T11:05:28-04:00",TRUE,"bats_unknown","1971-09-04",NA,"Potsdam","USA",123,6,"1990","Montreal","Craig","right",74,NA,"0","Conroy",NA,"Craig Conroy",NA,"C","Center",NA,NA,"USD",NA,"nhl-craig-conroy","hockey","New York","24","inches","pounds",193,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"575","4ebd214a-a3cf-4a4c-a3f8-98797a7882aa","2016-04-06T11:22:29-04:00","2016-04-06T11:22:29-04:00",FALSE,"bats_unknown","1994-07-28",NA,"Whitby","CAN",NA,NA,NA,NA,"Holden","right",73,NA,"0","Cook",NA,"Holden Cook",NA,"C","Center",NA,NA,"USD",NA,"nhl-holden-cook","hockey","Ontario","76","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"576","1d2b5631-ed67-4a0b-bb9e-a6c79324bb37","2016-04-06T11:08:45-04:00","2017-03-07T09:37:43-05:00",TRUE,"bats_unknown","1978-09-07",NA,"Belleville","",144,6,"1997","Vancouver","Matt","unknown",71,NA,"3,000,000","Cooke",NA,"Matt Cooke","Matt","LW","Left Wing",NA,3000000,"USD",NA,"nhl-matt-cooke","hockey","","24","inches","pounds",205,13,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
